seed,fold,task,model,count,accuracy,macro_f1,irrelevant_precision,irrelevant_recall,irrelevant_f1,irrelevant_support,partial_precision,partial_recall,partial_f1,partial_support,relevant_precision,relevant_recall,relevant_f1,relevant_support,non_actionable_precision,non_actionable_recall,non_actionable_f1,non_actionable_support,actionable_precision,actionable_recall,actionable_f1,actionable_support
37,4,path_relevance,majority_baseline,93,0.3870967741935484,0.18604651162790697,0.0,0.0,0.0,57,0.3870967741935484,1.0,0.5581395348837209,36,0.0,0.0,0.0,0,,,,,,,,
37,4,path_relevance,rule_baseline,93,0.3548387096774194,0.17741935483870966,0.0,0.0,0.0,57,0.375,0.9166666666666666,0.532258064516129,36,0.0,0.0,0.0,0,,,,,,,,
37,4,path_relevance,logistic_regression,93,0.7741935483870968,0.5127272727272727,0.8490566037735849,0.7894736842105263,0.8181818181818182,57,0.6923076923076923,0.75,0.72,36,0.0,0.0,0.0,0,,,,,,,,
37,4,path_relevance,random_forest,93,0.6989247311827957,0.4443306010928962,0.7230769230769231,0.8245614035087719,0.7704918032786885,57,0.6428571428571429,0.5,0.5625,36,0.0,0.0,0.0,0,,,,,,,,
37,4,actionability,majority_baseline,93,0.9354838709677419,0.48333333333333334,,,,,,,,,,,,,0.9354838709677419,1.0,0.9666666666666667,87,0.0,0.0,0.0,6
37,4,actionability,rule_baseline,93,0.8817204301075269,0.4685714285714286,,,,,,,,,,,,,0.9318181818181818,0.9425287356321839,0.9371428571428572,87,0.0,0.0,0.0,6
37,4,actionability,logistic_regression,93,0.967741935483871,0.8759448643841707,,,,,,,,,,,,,0.9883720930232558,0.9770114942528736,0.9826589595375722,87,0.7142857142857143,0.8333333333333334,0.7692307692307693,6
37,4,actionability,random_forest,93,0.967741935483871,0.8248587570621468,,,,,,,,,,,,,0.9666666666666667,1.0,0.9830508474576272,87,1.0,0.5,0.6666666666666666,6
37,5,path_relevance,majority_baseline,110,0.41818181818181815,0.19658119658119658,0.41818181818181815,1.0,0.5897435897435898,46,0.0,0.0,0.0,60,0.0,0.0,0.0,4,,,,,,,,
37,5,path_relevance,rule_baseline,110,0.4909090909090909,0.35540464063384264,0.0,0.0,0.0,46,0.5263157894736842,0.8333333333333334,0.6451612903225806,60,0.26666666666666666,1.0,0.42105263157894735,4,,,,,,,,
37,5,path_relevance,logistic_regression,110,0.5909090909090909,0.4101814638899038,0.6086956521739131,0.6086956521739131,0.6086956521739131,46,0.6271186440677966,0.6166666666666667,0.6218487394957983,60,0.0,0.0,0.0,4,,,,,,,,
